238.13872580995866, 227.09284627092845
247.34312556702727, 232.57229832572295
256.5475253240959, 238.05175038051752
267.0665536985801, 244.14003044140028
276.27095345564874, 249.61948249619482
284.159724877722, 253.88127853881278
293.3601257644715, 256.9254185692542
300.5830852784088, 255.7077625570776
305.8336020074329, 253.2724505327245
310.4393008974964, 258.14307458143077
319.6447003721449, 264.23135464231353
324.9122123000252, 272.1461187214612
334.1196112098332, 279.45205479452056
343.97682654650055, 282.49619482496195
353.8370410359073, 287.3668188736682
361.071997160802, 293.455098934551
366.34150852384204, 302.58751902587517
367.01831732535555, 314.7640791476408
365.72968136501436, 329.9847792998478
364.43904596951364, 343.98782343987824
360.5161541864423, 354.9467275494673
353.9690037564388, 367.73211567732113
346.7570411358791, 375.6468797564688
334.94737736589417, 383.56164383561645
328.3872306073534, 388.43226788432264
318.53801301132427, 390.2587519025875
308.03298068295703, 392.6940639269406
296.21431945475405, 395.1293759512938
285.05047324130936, 396.3470319634704
274.5394426074634, 395.1293759512938
265.33704228555433, 390.86757990867585
254.162199178732, 385.3881278538813
244.96679687988143, 385.3881278538813
231.81751155298628, 377.4733637747337
218.66622679093157, 368.3409436834095
210.11264317830214, 359.20852359208527
202.2158740155906, 350.07610350076106
193.0094748233624, 343.37899543378995
189.05259264257845, 333.6377473363775
188.37878299380424, 323.28767123287673
192.95748950921364, 311.7199391171994
200.16745269461376, 302.58751902587517
207.381414750333, 295.8904109589041
210.65548982412466, 289.80213089802135
213.27075101283887, 282.49619482496195
217.85445611614716, 273.972602739726
223.09597538695314, 266.0578386605784
227.02586519308292, 259.36073059360734
228.98231249671966, 250.83713850837137
232.2553878529315, 244.14003044140028
234.21283487414806, 236.22526636225265
232.89020851609416, 230.74581430745812
